"AQI_NO2","NO2.GT.","RH","CO.GT.","T","C6H6.GT.","NOx.GT."
102.148328093741,183,28,3.3,32.6,16.6,280
101.602172049157,144,23.4,2.1,36.3,13.2,169
101.238068019434,118,21.5,1.9,37.5,12.3,126
101.070020005716,106,19,1.9,39.6,12.1,108
96.804347826087,97,19.3,1.6,40.1,11.1,93
101.392112032009,129,20,2,40.4,13.1,112
101.406116033152,130,20.1,1.8,39.9,11.6,110
101.868248070877,163,19.6,2.9,39.1,17.7,188
101.826236067448,160,21.9,3.4,37,19.5,203
101.546156044584,140,26.8,3.1,33.9,19.7,167
101.196056016005,115,30.6,2.5,31.9,15.1,116
91.4782608695652,92,33.9,1.8,29.7,11.1,89
98.9347826086957,99,36.8,1.8,28.6,11.7,103
95.7391304347826,96,38.7,2,27.8,11.7,100
78.695652173913,80,40,1.5,27.8,9.7,86
62.7173913043478,65,41.3,0.8,27.5,6,52
43.3962264150943,46,41.6,0.4,27.3,3.9,27
51,54,45.1,0.5,25.9,3,42
59.5217391304348,62,47.6,0.7,25.3,5.4,57
101.014004001143,102,49.5,3.4,24.7,23.5,228
101.546156044584,140,43.1,5.7,27.1,33.5,350
101.280080022864,121,39.8,3.2,28.3,15.5,232
101.434124035439,132,32.3,2.7,32.4,15.3,206
101.294084024007,122,27.8,2.1,35.4,12.8,159
101.65818805373,148,27.4,2.8,35.5,15.2,184
101.448128036582,133,24.4,2.5,37.8,15.7,136
101.406116033152,130,25.5,2.1,37.2,12.3,124
101.560160045727,141,25.6,2.5,37.2,15.3,133
101.994284081166,172,25,2.7,38,17.6,156
102.358388110889,198,26.9,3.7,37.1,21.5,200
102.120320091455,181,27.8,3.7,36.9,23.2,202
102.414404115462,202,31.9,4.6,34.7,25.6,286
101.26607602172,120,38.4,2.6,31.9,14.3,141
101.196056016005,115,42.3,2.5,30.5,14.4,117
101.154044012575,112,45.8,2.3,29.3,12.6,110
96.804347826087,97,48.1,2.2,28.2,13.7,100
100,100,51,2.5,27.3,13.1,112
44.3396226415094,47,52.4,0.9,26.8,6.1,35
41.5094339622642,44,54.9,0.8,26,5.8,33
39.622641509434,42,51.8,0.5,26.9,2.6,28
54.195652173913,57,59.1,0.7,24.6,4.6,49
58.4565217391304,61,53.1,0.9,26.4,7.4,81
101.070020005716,106,46.4,2.2,27.3,15.2,178
101.490140040011,136,40.4,2.8,28.4,16.7,223
101.784224064018,157,37.1,2.9,30.8,17,290
101.980280080023,171,30.7,2.9,34.2,18,274
102.246356101743,190,26.5,3,37,16.1,278
101.756216061732,155,27.8,2.5,36.6,13.4,152
101.532152043441,139,26.9,2.3,36.9,14,118
101.714204058302,152,22.2,2.1,39.3,13.4,141
101.588168048014,143,22.4,1.9,38.5,10.4,131
101.938268076593,168,20.4,2.3,39.7,12.7,171
102.750500142898,226,24.2,4.2,38.8,24.5,287
102.484424121177,207,38,4.9,33.5,27.8,267
102.344384109746,197,32.9,4.9,34,23.3,280
101.798228065161,158,33.7,3.5,31.9,17.6,224
101.322092026293,124,37.6,2.5,30.2,14.5,137
101.126036010289,110,41,2.5,28.9,14.4,118
101.154044012575,112,45.2,2.6,27.8,14.2,128
101.014004001143,102,47.4,2.3,27.1,12.9,111
75.5,77,49.4,1.5,26.2,9.9,66
47.1698113207547,50,49.3,0.9,26.9,5.1,36
37.7358490566038,40,54.6,0.6,24.9,3.2,31
63.7826086956522,66,58.6,0.8,23.4,5.4,75
57.3913043478261,60,55.2,0.9,24.4,6.4,66
84.0217391304348,85,54.3,2.4,25.1,17.1,154
101.26607602172,120,51.2,3.9,26.6,22.3,239
101.462132037725,134,47.1,2.9,28.2,14.6,246
101.672192054873,149,39.4,2.7,31.6,13.3,261
101.336096027436,125,31.8,2,34.2,10.5,179
101.434124035439,132,27.1,2.4,36.6,14.2,159
101.182052014861,114,26.9,2,37.6,12.2,111
101.126036010289,110,26.3,1.8,38.1,10.1,101
101.280080022864,121,26.9,1.9,37.8,11.7,118
101.364104029723,127,22.7,1.8,37.8,10.9,120
101.784224064018,157,24.7,2.9,36.9,17.3,177
101.952272077736,169,28.5,3.3,34.5,18,186
102.092312089168,179,30.9,4.4,32.5,22.9,235
101.672192054873,149,30.4,3.4,30.9,16.5,195
101.140040011432,111,34.7,1.9,28.7,10.2,106
101.154044012575,112,39.3,2.1,27.7,11.6,107
101.26607602172,120,45.1,2.5,26.8,14.3,134
101.056016004573,105,45.3,2.3,26.1,13.3,117
89.3478260869565,90,46.1,1.7,25.9,10,83
86.1521739130435,87,47.6,1.5,25.3,7.6,77
58.4565217391304,61,48,0.5,25.1,2.9,50
60.5869565217391,63,50.6,0.8,24.8,5.6,60
101.014004001143,102,49.7,2.6,25.7,17.5,179
101.672192054873,149,45.5,4.9,27.4,29,300
101.644184052586,147,40,2.9,29.3,17,263
101.798228065161,158,28.7,2.8,33.6,15.6,265
101.154044012575,112,27.7,1.8,34.6,10.1,164
101.098028008002,108,27.2,1.8,35.6,11.7,122
101.26607602172,120,23.3,1.9,36.9,12,125
101.224064018291,117,20.7,1.7,38.8,11,125
101.252072020577,119,22.6,1.7,38.1,11.2,115
101.672192054873,149,23,1.9,37.1,10.5,162
102.022292083452,174,19.3,2.1,34.8,11.8,149
101.868248070877,163,20.7,2.4,33.6,13.8,161
101.840240068591,161,18.5,3,31.4,17.3,201
101.742212060589,154,23.8,2.8,29.5,14.2,209
101.322092026293,124,27.1,1.9,27.4,10.7,133
101.294084024007,122,31.1,2.1,26.1,12.7,133
101.252072020577,119,34,1.8,25.5,10.1,134
101.420120034296,131,37.8,2.5,24,13.1,164
82.9565217391304,84,37.3,1.1,24.2,7.4,72
75.5,77,40.6,0.7,23.4,4.6,50
38.6792452830189,41,43,0.4,22.6,2.8,27
65.9130434782609,68,50.7,0.7,20.2,4.5,74
66.9782608695652,69,49.3,0.7,20.5,5.9,69
101,101,48,1.8,21.4,11.1,162
101.26607602172,120,43.9,2.3,23.2,14.4,208
101.322092026293,124,40.7,1.9,25.3,11.1,168
101.168048013718,113,31.1,1.7,29.9,9.9,139
96.804347826087,97,21.3,1.3,33.9,8.8,104
93.6086956521739,94,16,1.5,36.3,9.9,99
85.0869565217391,86,15.2,1.3,36.6,7.4,89
68.0434782608696,70,15.8,0.8,37.4,6.1,57
68.0434782608696,70,15,0.8,37.9,6.2,64
80.8260869565217,82,16.8,1.1,38,7.1,65
92.5434782608696,93,17.5,1.2,36.9,8,79
88.2826086956522,89,17,1.2,35.3,7.3,80
89.3478260869565,90,20.4,1.4,31.9,8.7,81
64.8478260869565,67,29.6,1.1,29.1,7.5,59
93.6086956521739,94,33.4,1.5,27.4,9,90
101.112032009145,109,35.8,2,26.7,11.6,122
101.028008002286,103,42.7,1.9,25.2,10.2,120
101,101,51.9,2.2,24,12.3,126
69.1086956521739,71,44.4,1.1,24.5,6.4,68
69.1086956521739,71,51,1.1,22.6,7.2,65
46.2264150943396,49,56.8,0.6,21.2,4.3,38
40.5660377358491,43,59.6,0.6,20.3,3.8,31
41.5094339622642,44,56.7,0.6,21.3,4,40
39.622641509434,42,54.6,0.6,23,4.2,36
66.9782608695652,69,54.3,1.1,23.7,6.1,64
62.7173913043478,65,49.3,1,25.4,6,56
65.9130434782609,68,37.7,1,29.6,5.9,56
55.2608695652174,58,26.2,1,33.9,5.4,43
49.0566037735849,52,22.4,0.8,35.8,4.9,40
43.3962264150943,46,18.8,0.7,37.9,3.9,34
37.7358490566038,40,14.8,0.4,38.5,3.2,28
44.3396226415094,47,14.5,0.5,39.3,4.1,32
53.1304347826087,56,15.6,0.6,38.9,4,39
61.6521739130435,64,12.7,0.7,37.9,4.8,52
69.1086956521739,71,13.4,0.9,35.8,5.5,60
101.028008002286,103,19.7,1.6,32.3,9.1,104
96.804347826087,97,23.5,1.6,30.1,9.1,102
101.098028008002,108,28.7,1.7,28.2,10.1,120
86.1521739130435,87,35.7,1.3,26,7.4,89
101.04201200343,104,39.2,1.9,25.3,9.9,121
92.5434782608696,93,38.7,1.5,24.7,9,107
52.0652173913044,55,35.7,0.6,25.5,3.7,41
46.2264150943396,49,43.2,0.4,22.5,3,34
40.5660377358491,43,45.7,0.4,21.6,2.4,38
54.195652173913,57,47.3,0.7,21.1,5.6,59
78.695652173913,80,44.1,2,21.6,14.3,165
101.462132037725,134,37.9,3.9,23.7,27.7,287
101.784224064018,157,30.1,3.6,26,19.1,317
102.036296084596,175,23.2,3.2,30.6,15.9,330
101.644184052586,147,19.1,2.2,34.1,12.3,204
101.546156044584,140,18,2.2,36.2,12.2,189
101.504144041155,137,17.3,2.1,37.4,11.7,165
101.30808802515,123,15.6,1.8,39.5,10.4,139
101.518148042298,138,14.9,2,40.4,12.7,156
101.434124035439,132,16.1,1.8,40.1,11.1,130
102.022292083452,174,18.9,3,39.3,19,173
102.428408116605,203,19.9,4.3,37.3,24.1,302
102.050300085739,176,22.9,3.5,33.6,19.1,239
101.336096027436,125,28.9,2.5,30.7,13.6,139
97.8695652173913,98,32.8,1.8,28.8,10.7,92
101.028008002286,103,36.8,1.9,27.3,11.3,104
101.04201200343,104,39.7,1.9,26.2,9.6,108
101.056016004573,105,43,1.9,25.4,9.8,107
73.3695652173913,75,41,0.9,25.8,4.9,55
57.3913043478261,60,48.4,0.7,23.3,4.1,43
33.9622641509434,36,46.7,0.4,23.5,2.2,23
63.7826086956522,66,52.3,0.7,21.8,4.6,65
96.804347826087,97,52.5,1.6,21.8,10.2,165
101.196056016005,115,49.1,3.8,22.9,23.3,274
101.6161760503,145,43.3,5.1,24.9,31,369
101.854244069734,162,39.4,3.4,26.7,17.6,308
101.644184052586,147,32.9,2.6,30.5,14.3,227
101.434124035439,132,27.2,2.2,34.2,13.7,178
102.092312089168,179,20.9,3.4,38.2,19.3,267
102.022292083452,174,16.9,3.4,39.6,19.3,278
101.434124035439,132,15.8,1.8,39.9,11.3,165
101.700200057159,151,13.9,2,40.2,12.7,172
101.938268076593,168,13.2,2.4,39.6,15.3,216
102.27436410403,192,12.6,3.8,39.5,22.5,306
102.302372106316,194,13.9,4.4,37.9,25,317
101.756216061732,155,17.9,3.9,34.2,21.1,251
101.812232066305,159,20.6,4,32.6,23.8,230
101.336096027436,125,23.2,2.5,30.4,14.9,154
101.098028008002,108,25.1,2.1,28.8,12.8,137
101.126036010289,110,29.9,2.4,27.8,14.3,133
98.9347826086957,99,32.6,2.1,26.9,14.3,117
94.6739130434783,95,33.7,1.6,26.3,9.2,106
66.9782608695652,69,33.9,0.8,25.7,5.1,55
42.4528301886792,45,34.6,0.4,25.5,2.6,27
50,53,37.8,0.5,24,4,46
87.2173913043478,88,39.3,1.3,23.9,9.9,144
101.490140040011,136,38.4,4.1,24.8,27.3,392
101.560160045727,141,34.4,4.1,26.9,27.9,358
102.2323521006,189,28.7,4,29.6,24.5,381
101.910260074307,166,21.1,2.2,34.6,14.2,261
101.742212060589,154,17,2,38.3,11.9,207
101.672192054873,149,14.5,2,40.4,13.1,155
101.574164046871,142,9.6,2.2,42.6,15.1,193
101.406116033152,130,10.2,2.2,42.5,14.1,195
101.280080022864,121,11.6,1.8,41,11.3,159
101.210060017148,116,13,1.8,41.3,10.8,120
102.064304086882,177,14.5,3.3,39.2,21.5,228
102.8485281509,233,17.9,4.3,36.9,21.8,348
102.708488139468,223,20.4,5.3,35.6,29.8,337
102.162332094884,184,22.6,4.3,33.7,22.5,282
101.896256073164,165,27.8,3.6,31.5,21.8,228
101.434124035439,132,29.3,2.4,31.1,17.1,168
101.294084024007,122,30.9,2.1,30.2,15.4,173
87.2173913043478,88,30.2,1.2,29.8,10.2,87
77.6304347826087,79,32.5,0.9,28.4,7.2,65
57.3913043478261,60,34,0.6,27.5,5.8,43
72.304347826087,74,38.8,0.6,25.6,5.4,66
59.5217391304348,62,34.6,0.6,27.5,6.2,57
101.196056016005,115,37.4,2.2,25.9,16.9,231
101.252072020577,119,32.5,3.2,28.5,23.2,219
101.756216061732,155,32.7,3,29.5,18,288
101.854244069734,162,33.1,2.7,29.8,17.6,312
102.2323521006,189,26.8,3.2,33.4,20.3,361
101.196056016005,115,15.8,1.4,40.3,10.6,147
101.112032009145,109,15,1.3,41.8,9.9,111
101.098028008002,108,15.7,1.4,41.1,10.7,98
101.6161760503,145,14.8,2.1,41.9,16.5,156
101.92426407545,167,14.6,2.4,40.9,16.9,213
102.386396113175,200,16.9,3.1,39.1,20.5,250
102.078308088025,178,27.3,3.5,36.4,19.4,253
102.470420120034,206,29.3,5.1,34.9,30,317
102.27436410403,192,26.4,4.5,33.6,24.6,309
101.504144041155,137,27.6,2.9,32.2,16.9,201
101.378108030866,128,29.7,2.6,30.5,15.8,173
101.280080022864,121,35.6,2.7,29.4,16.6,156
101.490140040011,136,34.8,3.2,29.1,19.5,190
101.112032009145,109,41.9,2.3,27.7,16.6,129
72.304347826087,74,41.6,1,27.9,6.2,65
37.7358490566038,40,42.2,0.4,27.4,2.3,29
58.4565217391304,61,42.8,0.6,26.6,3.9,58
81.8913043478261,83,40.3,1,26.9,7.2,92
101.392112032009,129,37.3,2.9,27,18.1,228
101.196056016005,115,32,1.8,27.4,9.7,154
101.406116033152,130,24.7,1.8,30.5,9.4,166
101.504144041155,137,20.1,1.7,32.9,9.6,149
101.210060017148,116,18.4,1.5,33.9,9.5,111
101.392112032009,129,19.3,1.7,34.4,9.6,145
101.224064018291,117,19.6,1.3,34.2,9.6,105
101.518148042298,138,20.4,1.5,33.2,10.3,113
101.532152043441,139,19.1,1.5,32.4,10.2,115
102.106316090312,180,17.1,2.3,32.2,14,202
101.854244069734,162,17.1,2.2,31,14,180
101.798228065161,158,24.9,2.8,28.3,16.6,190
101.854244069734,162,30.2,2.7,26.6,13.6,207
101.154044012575,112,36.8,1.7,24.8,10.2,113
101.04201200343,104,43.4,1.5,23.7,9.5,98
101.336096027436,125,46.2,2.3,23,11.8,152
101.364104029723,127,47.7,2.3,22.7,13,161
94.6739130434783,95,49.5,1.5,22.2,9.6,91
68.0434782608696,70,51.9,1,21.6,6.7,57
31.1320754716981,33,49.7,0.3,22.4,2.6,22
42.4528301886792,45,52,0.4,21.7,4,41
53.1304347826087,56,53.2,0.5,21.1,4.3,53
72.304347826087,74,51,0.9,22,5.9,92
82.9565217391304,84,41.6,1.1,25,6.8,91
92.5434782608696,93,36.4,1.4,26.7,8.8,89
96.804347826087,97,29.7,1.1,29.1,6.7,81
81.8913043478261,83,23.4,0.9,31.2,6.4,66
69.1086956521739,71,20.5,0.8,32.4,6,53
76.5652173913043,78,19.2,0.8,33.3,6,61
59.5217391304348,62,16.8,0.6,33.1,5,48
51,54,18.3,0.6,33.1,4.4,39
56.3260869565217,59,18,0.5,32.4,4.4,41
66.9782608695652,69,18.7,0.7,31.8,5.5,48
64.8478260869565,67,21.4,0.8,30.3,5.8,50
55.2608695652174,58,28.2,0.9,27.2,5.3,51
75.5,77,33.7,1.3,26.1,8,70
93.6086956521739,94,38.8,1.3,24.7,7.2,89
96.804347826087,97,43.2,1.4,23.4,8,100
101.126036010289,110,44.2,1.9,23.1,10.4,139
101.210060017148,116,45.3,2.3,22.7,11.6,176
72.304347826087,74,47.5,1,21.6,6.4,71
48.1132075471698,51,45.8,0.5,22,4.1,37
37.7358490566038,40,50.3,0.4,20.6,2.7,30
33.9622641509434,36,50.6,0.3,20.6,2.6,29
33.0188679245283,35,48.8,0.2,21.3,2.3,25
45.2830188679245,48,52.6,0.4,20.4,3.1,40
35.8490566037736,38,44,0.3,23.5,3.1,32
51,54,37.9,0.6,25.7,4,43
54.195652173913,57,33.6,0.6,27.9,4.6,44
51,54,28.3,0.6,29,3.9,35
43.3962264150943,46,25.9,0.5,29.5,3.8,32
33.9622641509434,36,22.3,0.4,31.8,2.8,21
17.9245283018868,19,20,0.2,32.2,2.5,10
32.0754716981132,34,19.3,0.4,32.4,3,22
60.5869565217391,63,17.7,0.6,33,4.7,46
85.0869565217391,86,19.8,0.9,32,5,66
62.7173913043478,65,24.1,0.7,29.6,4.5,49
101,101,27.1,1.2,26.9,7.7,86
101.210060017148,116,30.9,1.6,25.3,9.7,111
101.322092026293,124,35.9,1.8,24.2,11,143
101.490140040011,136,43.2,2.4,23.2,11.8,184
101.098028008002,108,43.9,1.5,22.7,8.7,134
80.8260869565217,82,44,0.9,21.6,7.5,78
65.9130434782609,68,46.4,0.8,20.7,5.7,50
20.7547169811321,22,46.2,0.2,21.2,2,13
40.5660377358491,43,51.8,0.5,20,3.3,43
82.9565217391304,84,57.4,1.4,18.5,9.4,146
101.098028008002,108,54.3,3.3,19.6,21.1,333
101.154044012575,112,49.7,3.6,21.3,17.2,298
101.04201200343,104,46.3,1.7,21.7,8.5,178
101.084024006859,107,39.4,1.5,23.4,6.8,177
101.014004001143,102,33,1.6,25.7,7.4,172
101.04201200343,104,27.3,2.1,28.5,12.1,183
95.7391304347826,96,27.9,2.1,27,9.6,164
78.695652173913,80,36.9,1.6,24.2,7.4,122
70.1739130434783,72,34.9,1.3,26,6.4,105
101.070020005716,106,33.1,1.6,24.8,8.3,144
101.252072020577,119,36.3,3.1,24,14,220
101.252072020577,119,35.5,3.3,23.6,15.3,207
101.378108030866,128,35.7,3.4,23.6,15.4,210
101.154044012575,112,34.5,2.8,23.3,10.9,175
94.6739130434783,95,36.8,1.5,22.5,7.5,117
84.0217391304348,85,38.7,1.3,21.3,5.2,93
101,101,39.4,1.6,20.9,7.1,118
93.6086956521739,94,47.7,1.5,19.8,7.6,132
74.4347826086957,76,51.4,1,19.3,5,88
47.1698113207547,50,53.4,0.5,18.4,2,43
48.1132075471698,51,59.8,0.6,16.3,2.5,44
39.622641509434,42,56.8,0.7,16.6,3.3,50
59.5217391304348,62,57.4,1.3,16.2,7.3,101
101.140040011432,111,54.3,4,17.3,23.8,339
101.392112032009,129,48.8,5,19.2,27.6,379
101.476136038868,135,42.4,3.6,21.7,16.7,321
101.532152043441,139,29.9,2.8,26.4,14.3,272
101.462132037725,134,19.1,2.6,31.3,13.3,278
101.560160045727,141,15.4,2.7,33.7,14.5,253
101.154044012575,112,13.3,2.3,34.5,11.5,187
101.056016004573,105,13.9,2,33.8,10.8,149
70.1739130434783,72,19.4,1.3,30.1,6.4,89
89.3478260869565,90,21.3,1.7,28.3,8.8,124
101.35010002858,126,18.3,2.8,31.9,14.3,206
101.742212060589,154,20.1,3.8,32,19.4,241
102.008288082309,173,24.1,4.9,28.9,27.1,303
101.854244069734,162,27.1,4.3,27.3,19.7,294
101.378108030866,128,28.5,2.6,26,13.6,203
101.26607602172,120,28.6,2.4,25.2,12.1,176
101.140040011432,111,31.1,1.9,24.3,11,155
88.2826086956522,89,33.8,1.4,23.6,8.8,108
66.9782608695652,69,33.8,1.1,23,6.7,72
68.0434782608696,70,38.4,0.9,22.2,6.3,65
56.3260869565217,59,42.3,0.5,20.5,2.9,39
71.2391304347826,73,49,0.8,18.8,5,79
88.2826086956522,89,49.4,1.3,18.8,9.9,140
101.574164046871,142,46.5,4.7,19.9,27.5,427
101.6161760503,145,41.7,4.6,22.1,30.4,366
101.770220062875,156,36.4,3.7,24,19.8,311
101.65818805373,148,22.8,2.8,30.2,15.7,275
101.294084024007,122,17.1,1.8,33.4,11.3,195
101.070020005716,106,15,1.9,35.1,12.6,144
101.070020005716,106,16,2,34.1,11.9,162
101.364104029723,127,13.6,2,35.7,14.4,200
101.168048013718,113,13.8,2.1,35.3,12.4,176
101.490140040011,136,16.7,2.1,32.3,11.7,203
101.728208059446,153,13.3,3.2,36,18.4,237
101.994284081166,172,13.7,4,35.8,22.9,263
102.246356101743,190,18.4,4.6,32.3,25,300
101.826236067448,160,25,3,29.7,15.5,189
101.812232066305,159,26.6,2.9,27.8,16.7,185
101.30808802515,123,27.3,1.9,26.3,11.2,134
101,101,30,1.4,25.3,9,96
101.210060017148,116,34.9,2.1,24,12.1,122
78.695652173913,80,38.6,1.2,23.4,8.9,64
48.1132075471698,51,38.3,0.6,23.5,3.7,30
43.3962264150943,46,45.6,0.4,21.4,3.1,36
61.6521739130435,64,47.1,0.7,21.1,5.7,58
101.098028008002,108,48.4,2.3,21.3,15.6,168
101.700200057159,151,47.9,4,22.9,25.2,306
101.728208059446,153,45.5,2.8,24.4,15.4,231
101.210060017148,116,38,1.6,27.6,8.4,157
101.210060017148,116,29.6,1.6,31.1,8,132
101.406116033152,130,24.7,2,33.4,12.1,136
101.420120034296,131,18.9,2,35.7,12.6,127
101.420120034296,131,18.1,1.7,36.2,10.6,125
101.476136038868,135,17.7,2,37.1,12.6,138
101.714204058302,152,18.1,2.2,36.5,14.3,163
102.358388110889,198,19.1,3.2,35.5,20.3,259
102.148328093741,183,20,3.6,33.7,20.5,236
102.036296084596,175,22.7,3.8,30.5,22.1,245
102.288368105173,193,26.2,4.8,28.7,23.8,344
101.546156044584,140,28.9,2.8,26.7,14.7,188
101.378108030866,128,31.6,2.6,25.7,15.1,149
100,100,35.7,1.9,24.5,10.8,102
96.804347826087,97,36.3,1.7,24.3,10.2,99
64.8478260869565,67,36.9,1,23.8,6.5,48
55.2608695652174,58,37.3,0.7,23.7,3.9,36
42.4528301886792,45,42.2,0.4,21.6,2.1,30
59.5217391304348,62,46.8,0.6,20.3,3.4,56
56.3260869565217,59,45.9,0.7,20.7,4.7,51
101.014004001143,102,47.7,2.4,20.5,15.8,172
101.742212060589,154,46.6,4.4,22.4,26.6,316
101.784224064018,157,48.5,3.1,24.2,14.8,269
101.518148042298,138,33,2,28.8,9.3,196
101.574164046871,142,25.2,2.1,32.8,12,206
101.336096027436,125,19.9,2.1,34.4,10.9,156
101.26607602172,120,16.7,2.1,36.5,11.9,120
101.686196056016,150,14.3,2.2,37.5,13.2,161
101.26607602172,120,15.5,1.6,38,8.9,114
102.008288082309,173,16.5,2.4,38.1,13,191
102.204344098314,187,17.3,3.3,37.3,18.2,236
102.470420120034,206,17.7,4,35.9,23.7,287
102.204344098314,187,21.5,4.1,32.4,21.6,266
101.96627607888,170,25.6,4.2,30.3,21.6,274
101.672192054873,149,27.8,2.9,28.5,16.5,196
101.322092026293,124,30.5,2.3,26.9,12.3,144
101.252072020577,119,33.5,2.2,25.7,13.6,142
101.098028008002,108,36.9,2.1,24.7,12.8,124
92.5434782608696,93,39.2,1.6,23.6,9.4,93
75.5,77,43,1.2,22.2,8.3,71
74.4347826086957,76,45.9,0.9,21.3,4.6,56
55.2608695652174,58,45,0.6,21.6,3.6,46
60.5869565217391,63,46.5,0.7,21.3,5,51
73.3695652173913,75,46.9,1.3,21.1,8.2,83
101.140040011432,111,43,2,22.8,10.7,175
101.210060017148,116,38.3,1.9,25,10.3,148
101.518148042298,138,26.9,2.2,30.9,12.9,167
101.224064018291,117,19.2,1.9,35.1,11,120
93.6086956521739,94,17.2,1.5,36.9,8.3,78
90.4130434782609,91,13.9,1.4,39.3,8.2,76
57.3913043478261,60,12.6,1,40.3,5.2,45
63.7826086956522,66,13.5,1,39.7,4.6,54
86.1521739130435,87,13.1,1.4,41.1,7.2,70
101.070020005716,106,14.9,1.6,40.1,9.4,87
93.6086956521739,94,17,1.6,37.4,8,69
101.154044012575,112,19.2,2.1,34,10.7,95
101.26607602172,120,21.6,2,31.7,9.6,107
101.070020005716,106,24.2,1.9,29.7,8.7,88
101.154044012575,112,27.6,2.3,27.9,11.6,100
101.26607602172,120,29.9,2.4,26.8,11.8,125
101.182052014861,114,33,2.2,25.8,10.5,132
68.0434782608696,70,33.1,1.2,26.3,5.5,57
61.6521739130435,64,38.1,1.1,24.3,5.5,46
47.1698113207547,50,45.6,0.6,21.1,3.4,33
59.5217391304348,62,48.5,0.7,20.2,4.1,50
50,53,45.5,0.4,21.3,4.1,39
84.0217391304348,85,31,0.6,22.6,4.7,84
101.014004001143,102,34.8,0.9,25.7,7.1,93
96.804347826087,97,23.8,0.9,31.6,7.4,82
90.4130434782609,91,16.3,0.8,36.3,7.3,73
59.5217391304348,62,15,0.4,37.9,4.2,43
54.195652173913,57,13.7,0.3,39.4,4.1,39
37.7358490566038,40,12.3,0.1,40.2,3.8,27
57.3913043478261,60,11.9,0.5,41.3,5.8,46
68.0434782608696,70,11.8,0.4,41.4,5.6,53
50,53,13.6,0.3,40.1,4.8,38
51,54,16.4,0.4,37.6,5.3,39
55.2608695652174,58,20.3,0.6,33.9,6.1,49
71.2391304347826,73,22.9,0.8,31.6,7.4,68
98.9347826086957,99,24.8,1.2,29.7,9,102
101.014004001143,102,27,1.6,29,11.7,123
101,101,30.4,1.2,27.9,11,106
75.5,77,30.6,0.5,28,6,66
52.0652173913044,55,32.3,0.3,26.8,4.3,43
48.1132075471698,51,33,0.1,26.6,2.8,33
47.1698113207547,50,42.8,0.1,22.2,2.9,33
73.3695652173913,75,46.3,0.3,21.2,4.1,75
88.2826086956522,89,46.5,0.8,21.4,8.3,111
101.154044012575,112,43,2.3,22.9,16.6,250
101.574164046871,142,38.6,3.4,25.2,25.6,313
101.6161760503,145,34.9,2.5,27.1,17.7,263
101.896256073164,165,24.8,2.4,32.4,16.2,282
101.812232066305,159,18,2.1,36.8,15.1,226
101.546156044584,140,18.8,4.1,39.6,17,124
101.868248070877,163,25.5,3.8,36.1,21.5,165
101.602172049157,144,29.9,3.4,33.3,18.6,164
101.26607602172,120,33.2,2.9,31.2,15.3,122
101.26607602172,120,35.8,3.1,30.1,17,134
101.070020005716,106,39.1,3.5,28.9,14.4,121
94.6739130434783,95,43.3,2.4,27.8,13.6,112
68.0434782608696,70,46.1,1.6,26.9,9.6,62
64.8478260869565,67,47.1,1.3,26.4,6.4,50
68.0434782608696,70,55.4,1,23.8,5.4,72
47.1698113207547,50,50.6,0.8,24.9,4.1,48
57.3913043478261,60,49.2,1.1,25,6.3,58
101.364104029723,127,50.9,4.4,24.7,26.9,306
102.246356101743,190,29.9,3.3,34,19.9,266
101.364104029723,127,22.9,2.1,37.3,12.6,159
101.406116033152,130,19,2.1,40.1,14,144
101.336096027436,125,15.8,2,42,12.2,117
101.168048013718,113,14.3,1.5,42.8,11.1,108
101.588168048014,143,13,2.1,44.3,14.3,153
101.784224064018,157,12.6,2.3,44.6,15.1,166
101.96627607888,170,14.8,2.8,43.4,18.6,179
102.204344098314,187,18.2,3.6,40.6,22,225
102.120320091455,181,21.3,4,37.1,23,261
101.798228065161,158,25.5,3.7,34.5,21.1,228
101.154044012575,112,30.4,2.5,32.2,15,137
100,100,35.4,2.3,30.4,13.6,116
101.056016004573,105,38.7,2.5,29.4,14.6,143
101.084024006859,107,38.7,2.7,28.6,16.3,157
70.1739130434783,72,40.5,1.3,27.7,8.8,72
56.3260869565217,59,39.8,0.8,28,6,42
52.0652173913044,55,45.8,0.5,25.6,3.9,34
68.0434782608696,70,51.5,0.8,23.6,5.8,74
56.3260869565217,59,46.5,1,25.1,8.2,75
94.6739130434783,95,48.3,2.9,24.5,20.1,199
101.26607602172,120,42.8,3.8,26.6,25.5,262
101.448128036582,133,37.6,3.5,29,21.6,236
101.448128036582,133,28.5,2.4,34.2,15.5,186
101.26607602172,120,22.9,1.8,37.3,11.2,132
101.434124035439,132,17.5,2.1,40.1,15.4,140
101.476136038868,135,14.6,2.1,42.2,14.6,143
101.280080022864,121,15.2,1.5,41.9,12.5,99
101.30808802515,123,13.8,1.5,43.1,12.3,107
101.392112032009,129,13.8,1.8,42.8,13.2,130
101.392112032009,129,16.5,2.1,41.1,14.7,133
101.770220062875,156,20.3,3,38.7,19.9,188
101.420120034296,131,24.1,2.8,35.8,19.1,155
101.196056016005,115,28.3,2.5,33.1,14.8,154
77.6304347826087,79,33.9,1.4,30.1,8.6,95
85.0869565217391,86,36.6,1.7,29,11,110
90.4130434782609,91,38.4,1.8,28.5,13,116
98.9347826086957,99,39.9,2.4,27.8,15.2,153
81.8913043478261,83,42.8,1.9,27,12.1,111
